Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Level
15289.0,29,2,1588.41,3,1,3,Others
15290.0,5,8,10356.83,4,1,4,Others
15291.0,26,26,13774.77,3,1,4,Others
15292.0,201,0,180.94,2,1,1,Others
15293.0,666,1,247.5,1,1,1,Others
15294.0,411,1,233.35,1,1,1,Others
15295.0,654,1,217.23999999999998,1,1,1,Others
15296.0,44,6,10280.28,3,1,4,Others
15297.0,10,0,635.04,4,1,2,Others
15298.0,2,12,8433.57,4,1,4,Others
15299.0,67,6,7271.62,3,1,4,Others
15300.0,64,0,496.44,3,1,2,Others
15301.0,51,6,7561.21,3,1,4,Others
15302.0,730,1,308.0,1,1,1,Others
15303.0,290,2,1224.18,2,1,3,Others
15304.0,61,2,905.45,3,1,3,Others
15305.0,555,1,93.6,1,1,1,Others
15306.0,64,6,3484.73,3,1,4,Others
15307.0,96,0,205.3,2,1,1,Others
15308.0,271,0,302.27,2,1,1,Others
15309.0,611,4,797.96,1,1,2,Others
15310.0,479,1,1634.64,1,1,3,Others
15311.0,1,121,115422.6,4,3,4,Potential Loyalists
15312.0,75,8,2926.44,3,1,4,Others
15313.0,110,0,52.0,2,1,1,Others
15314.0,199,2,820.4499999999999,2,1,2,Others
15315.0,64,0,551.54,3,1,2,Others
15316.0,327,0,165.0,2,1,1,Others
15317.0,677,1,129.75,1,1,1,Others
15318.0,4,0,312.62,4,1,1,Others
15319.0,284,0,204.5,2,1,1,Others
15320.0,44,0,267.13,3,1,1,Others
15321.0,49,9,6612.150000000001,3,1,4,Others
15322.0,64,1,1314.15,3,1,3,Others
15323.0,563,3,434.6,1,1,2,Others
15324.0,701,1,140.22000000000003,1,1,1,Others
15325.0,104,7,1602.01,2,1,3,Others
15326.0,334,4,1700.52,2,1,3,Others
15327.0,53,0,208.75,3,1,1,Others
15328.0,408,1,107.24,1,1,1,Others
15329.0,35,8,2940.13,3,1,4,Others
15330.0,32,0,714.96,3,1,2,Others
15331.0,500,3,767.91,1,1,2,Others
15332.0,366,6,6553.74,2,1,4,Others
15333.0,208,0,1028.56,2,1,3,Others
15334.0,157,0,351.67,2,1,2,Others
15335.0,54,0,173.97,3,1,1,Others
15336.0,402,1,240.5,1,1,1,Others
15337.0,411,1,373.02,1,1,2,Others
15338.0,677,1,283.43,1,1,1,Others
15339.0,66,5,1811.34,3,1,3,Others
15340.0,562,1,105.5,1,1,1,Others
15341.0,81,1,2402.7200000000003,3,1,4,Others
15342.0,116,0,391.76,2,1,2,Others
15343.0,87,0,364.5,3,1,2,Others
15344.0,1,0,476.58,4,1,2,Others
15345.0,35,0,367.69,3,1,2,Others
15346.0,333,2,596.12,2,1,2,Others
15347.0,366,4,1363.6,2,1,3,Others
15348.0,72,0,158.04,3,1,1,Others
15349.0,158,0,473.81,2,1,2,Others
15350.0,373,2,663.25,2,1,2,Others
15351.0,12,4,3640.32,4,1,4,Others
15352.0,549,1,114.95,1,1,1,Others
15353.0,255,6,3175.95,2,1,4,Others
15354.0,603,3,284.4,1,1,1,Others
15355.0,29,0,277.05,3,1,1,Others
15356.0,31,4,3464.95,3,1,4,Others
15358.0,5,22,16938.01,4,1,4,Others
15359.0,663,8,181.35,1,1,1,Others
15360.0,40,0,427.93,3,1,2,Others
15361.0,362,3,689.07,2,1,2,Others
15362.0,449,2,613.08,1,1,2,Others
15363.0,241,2,996.16,2,1,3,Others
15364.0,96,0,913.19,2,1,3,Others
15365.0,26,6,3573.26,3,1,4,Others
15366.0,75,5,2389.08,3,1,4,Others
15367.0,57,7,5071.43,3,1,4,Others
15368.0,21,1,722.74,4,1,2,Others
15369.0,144,11,4658.77,2,1,4,Others
15370.0,41,1,3713.51,3,1,4,Others
15371.0,662,1,59.400000000000006,1,1,1,Others
15372.0,137,7,6017.06,2,1,4,Others
15373.0,8,6,3218.59,4,1,4,Others
15374.0,129,1,307.32,2,1,1,Others
15375.0,690,1,60.959999999999994,1,1,1,Others
15376.0,40,0,1233.3600000000001,3,1,3,Others
15377.0,383,4,1211.75,1,1,3,Others
15378.0,463,2,246.5,1,1,1,Others
15379.0,169,1,4806.4400000000005,2,1,4,Others
15380.0,9,7,3471.1600000000003,4,1,4,Others
15381.0,214,3,1890.5700000000002,2,1,3,Others
15382.0,15,6,13705.7,4,1,4,Others
15384.0,170,2,2021.14,2,1,3,Others
15385.0,40,2,942.08,3,1,3,Others
15386.0,186,0,394.14,2,1,2,Others
15387.0,492,1,468.65,1,1,2,Others
15388.0,270,0,140.54,2,1,1,Others
15389.0,172,4,2733.8,2,1,4,Others
15390.0,396,2,1216.66,1,1,3,Others
15391.0,584,1,289.87,1,1,1,Others
15392.0,5,3,2891.82,4,1,4,Others
15393.0,16,3,891.34,4,1,3,Others
15394.0,10,7,5286.8,4,1,4,Others
15395.0,326,0,107.45,2,1,1,Others
15396.0,113,1,796.38,2,1,2,Others
15397.0,290,0,94.0,2,1,1,Others
15398.0,16,0,1339.63,4,1,3,Others
15399.0,1,0,815.77,4,1,2,Others
15400.0,92,3,1252.8,3,1,3,Others
15401.0,452,2,216.95000000000002,1,1,1,Others
15402.0,149,4,1830.54,2,1,3,Others
15403.0,492,2,170.88,1,1,1,Others
15404.0,376,1,257.06,2,1,1,Others
15405.0,189,1,659.84,2,1,2,Others
15406.0,18,2,891.77,4,1,3,Others
15407.0,34,0,1056.44,3,1,3,Others
15408.0,264,0,267.18,2,1,1,Others
15409.0,721,1,131.25,1,1,1,Others
15410.0,84,2,4685.72,3,1,4,Others
15411.0,26,0,1346.38,3,1,3,Others
15412.0,171,0,190.53,2,1,1,Others
15413.0,692,5,6798.72,1,1,4,Others
15414.0,10,0,774.9000000000001,4,1,2,Others
15415.0,313,0,572.8100000000001,2,1,2,Others
15416.0,65,3,4562.87,3,1,4,Others
15417.0,85,0,508.8,3,1,2,Others
15418.0,425,2,452.32,1,1,2,Others
15419.0,25,0,135.86,3,1,1,Others
15420.0,434,6,743.0,1,1,2,Others
15421.0,59,6,3805.34,3,1,4,Others
15422.0,323,5,1619.97,2,1,3,Others
15423.0,38,2,266.89,3,1,1,Others
15424.0,254,1,597.78,2,1,2,Others
15425.0,400,4,1944.57,1,1,3,Others
15426.0,19,5,2597.9,4,1,4,Others
15427.0,33,0,1483.14,3,1,3,Others
15428.0,15,3,762.75,4,1,2,Others
15429.0,27,0,364.90000000000003,3,1,2,Others
15430.0,468,2,954.75,1,1,3,Others
15431.0,503,1,153.24,1,1,1,Others
15432.0,23,1,320.76,4,1,1,Others
15433.0,79,0,417.87,3,1,2,Others
15434.0,8,6,2523.06,4,1,4,Others
15435.0,22,0,149.29,4,1,1,Others
15436.0,12,0,1122.53,4,1,3,Others
15437.0,262,1,393.45,2,1,2,Others
15438.0,131,0,156.57999999999998,2,1,1,Others
15439.0,405,4,1269.05,1,1,3,Others
15440.0,55,0,383.68,3,1,2,Others
15441.0,396,3,1254.21,1,1,3,Others
15442.0,249,0,594.0,2,1,2,Others
15443.0,2,7,5151.18,4,1,4,Others
15444.0,9,0,1418.26,4,1,3,Others
15445.0,264,1,284.5,2,1,1,Others
15446.0,377,3,406.95,2,1,2,Others
15447.0,331,4,492.88,2,1,2,Others
15448.0,313,1,788.81,2,1,2,Others
15449.0,26,0,971.22,3,1,3,Others
15450.0,30,0,429.84,3,1,2,Others
15451.0,434,2,233.21,1,1,1,Others
15452.0,30,3,1799.1100000000001,3,1,3,Others
15453.0,2,0,1388.37,4,1,3,Others
15454.0,362,1,307.69,2,1,1,Others
15455.0,598,1,38.25,1,1,1,Others
15456.0,283,7,2119.27,2,1,3,Others
15457.0,262,0,237.07,2,1,1,Others
15458.0,25,1,370.43999999999994,3,1,2,Others
15459.0,417,2,202.82999999999998,1,1,1,Others
15460.0,354,0,216.76,2,1,1,Others
15461.0,461,2,429.7,1,1,2,Others
15462.0,94,1,737.05,2,1,2,Others
15463.0,29,0,126.14,3,1,1,Others
15464.0,338,0,1048.85,2,1,3,Others
15465.0,20,15,12246.05,4,1,4,Others
15466.0,85,3,1571.01,3,1,3,Others
15467.0,9,0,511.88,4,1,2,Others
15468.0,35,1,1401.43,3,1,3,Others
15469.0,43,1,840.2,3,1,2,Others
15470.0,576,1,63.419999999999995,1,1,1,Others
15471.0,2,2,1316.56,4,1,3,Others
15472.0,113,0,371.56,2,1,2,Others
15473.0,14,1,1740.0,4,1,3,Others
15474.0,596,1,163.1,1,1,1,Others
15475.0,77,0,454.10999999999996,3,1,2,Others
15476.0,380,4,2209.98,1,1,3,Others
15477.0,650,1,368.4,1,1,2,Others
15478.0,40,1,2024.98,3,1,3,Others
15479.0,733,1,147.4,1,1,1,Others
15480.0,116,4,6279.0,2,1,4,Others
15481.0,401,1,1993.34,1,1,3,Others
15482.0,16,7,10106.32,4,1,4,Others
15483.0,161,6,862.2,2,1,2,Others
15484.0,1,2,4624.8,4,1,4,Others
15485.0,30,5,5771.51,3,1,4,Others
15486.0,527,1,102.0,1,1,1,Others
15487.0,680,1,231.32,1,1,1,Others
15488.0,93,4,431.92,3,1,2,Others
15489.0,23,5,2375.36,4,1,4,Others
15490.0,430,1,217.6,1,1,1,Others
15491.0,95,0,3090.85,2,1,4,Others
15492.0,28,0,659.4599999999999,3,1,2,Others
15493.0,33,4,4280.43,3,1,4,Others
15494.0,21,3,3780.05,4,1,4,Others
15495.0,379,1,246.5,1,1,1,Others
15496.0,631,1,146.14000000000001,1,1,1,Others
15497.0,18,7,8654.89,4,1,4,Others
15498.0,1,19,25119.64,4,1,4,Others
15499.0,724,1,161.6,1,1,1,Others
15500.0,8,0,1131.56,4,1,3,Others
15501.0,405,2,402.5,1,1,2,Others
15502.0,16,5,9150.0,4,1,4,Others
15503.0,363,1,267.15,2,1,1,Others
15504.0,81,3,423.85,3,1,2,Others
15505.0,53,0,3497.14,3,1,4,Others
15506.0,23,3,2040.03,4,1,3,Others
15507.0,172,0,492.36,2,1,2,Others
15508.0,189,0,1000.27,2,1,3,Others
15509.0,380,1,166.51,1,1,1,Others
15510.0,331,0,250.0,2,1,1,Others
15511.0,12,0,909.23,4,1,3,Others
15512.0,156,2,331.58,2,1,1,Others
15513.0,31,18,27512.41,3,1,4,Others
15514.0,12,7,5422.28,4,1,4,Others
15515.0,387,1,171.81,1,1,1,Others
15516.0,45,0,62.43,3,1,1,Others
15517.0,233,0,267.03,2,1,1,Others
15518.0,64,7,4188.38,3,1,4,Others
15519.0,383,2,344.61,1,1,2,Others
15520.0,2,0,343.5,4,1,2,Others
15521.0,36,8,6681.14,3,1,4,Others
15522.0,33,0,398.84,3,1,2,Others
15523.0,84,15,17359.99,3,1,4,Others
15524.0,25,1,591.4,3,1,2,Others
15525.0,2,2,1280.8,4,1,3,Others
15526.0,33,0,148.44,3,1,1,Others
15527.0,19,15,5494.68,4,1,4,Others
15528.0,254,0,229.33,2,1,1,Others
15529.0,23,2,5084.5,4,1,4,Others
15530.0,22,1,1813.72,4,1,3,Others
15531.0,8,0,2007.44,4,1,3,Others
15532.0,25,6,3708.05,3,1,4,Others
15533.0,19,0,746.92,4,1,2,Others
15534.0,726,1,162.25,1,1,1,Others
15535.0,173,2,1011.32,2,1,3,Others
15536.0,409,1,259.09,1,1,1,Others
15537.0,163,0,110.92,2,1,1,Others
15538.0,538,6,3358.3999999999996,1,1,4,Others
15539.0,7,0,538.46,4,1,2,Others
15540.0,11,1,460.68,4,1,2,Others
15541.0,114,0,85.13000000000001,2,1,1,Others
15542.0,512,3,918.45,1,1,3,Others
15543.0,288,1,242.84,2,1,1,Others
15544.0,9,12,8158.23,4,1,4,Others
15545.0,54,1,428.05,3,1,2,Others
15546.0,607,2,1079.1000000000001,1,1,3,Others
15547.0,7,12,10154.39,4,1,4,Others
15548.0,596,1,158.09,1,1,1,Others
15549.0,77,5,2308.46,3,1,4,Others
15550.0,4,8,2218.8,4,1,3,Others
15551.0,37,6,1710.08,3,1,3,Others
15552.0,217,1,252.52,2,1,1,Others
15553.0,60,0,437.23,3,1,2,Others
15554.0,278,0,217.2,2,1,1,Others
15555.0,12,22,12065.38,4,1,4,Others
15556.0,24,0,279.77,4,1,1,Others
15557.0,29,0,473.65000000000003,3,1,2,Others
15558.0,639,1,214.13,1,1,1,Others
15559.0,568,1,1109.4,1,1,3,Others
15560.0,398,2,153.52,1,1,1,Others
15561.0,12,4,1856.54,4,1,3,Others
15562.0,352,2,673.3800000000001,2,1,2,Others
15563.0,9,3,2786.25,4,1,4,Others
15564.0,463,2,70.74000000000001,1,1,1,Others
15565.0,50,0,173.16,3,1,1,Others
15566.0,393,2,227.87,1,1,1,Others
15567.0,19,0,186.01,4,1,1,Others
15568.0,3,0,758.29,4,1,2,Others
15569.0,104,5,3586.35,2,1,4,Others
15570.0,7,14,9255.49,4,1,4,Others
15571.0,12,10,4051.63,4,1,4,Others
15572.0,5,3,4068.67,4,1,4,Others
15573.0,32,3,1207.18,3,1,3,Others
15574.0,178,3,1518.7,2,1,3,Others
15575.0,620,1,30.1,1,1,1,Others
15576.0,38,0,940.6700000000001,3,1,3,Others
15577.0,151,2,397.98,2,1,2,Others
15578.0,162,0,127.1,2,1,1,Others
15579.0,69,3,1302.5,3,1,3,Others
15580.0,377,8,1381.19,2,1,3,Others
15581.0,121,26,7544.59,2,1,4,Others
15582.0,25,0,682.9100000000001,3,1,2,Others
15583.0,376,1,107.86,2,1,1,Others
15584.0,24,2,1275.0,4,1,3,Others
15585.0,177,0,455.3,2,1,2,Others
15586.0,593,3,1139.1,1,1,3,Others
15587.0,50,3,1522.0800000000002,3,1,3,Others
15588.0,678,1,579.6,1,1,2,Others
15589.0,253,0,456.58,2,1,2,Others
15590.0,289,5,1466.41,2,1,3,Others
15591.0,583,3,217.9,1,1,1,Others
15592.0,47,0,388.58,3,1,2,Others
15593.0,71,0,199.8,3,1,1,Others
15594.0,16,0,1767.53,4,1,3,Others
15595.0,488,1,357.6,1,1,2,Others
15596.0,101,5,3066.79,2,1,4,Others
15597.0,30,1,554.52,3,1,2,Others
15598.0,35,1,543.02,3,1,2,Others
15599.0,27,1,1250.06,3,1,3,Others
15600.0,428,4,1199.31,1,1,3,Others
15601.0,11,17,14928.92,4,1,4,Others
15602.0,8,8,3016.27,4,1,4,Others
15603.0,79,1,88.48,3,1,1,Others
15604.0,52,0,216.39,3,1,1,Others
15605.0,36,5,1936.8,3,1,3,Others
15606.0,57,8,4733.47,3,1,4,Others
15607.0,337,8,1708.97,2,1,3,Others
15608.0,28,1,1785.98,3,1,3,Others
15609.0,183,0,270.03000000000003,2,1,1,Others
15610.0,52,0,112.46000000000001,3,1,1,Others
15611.0,10,13,2974.2200000000003,4,1,4,Others
15612.0,36,0,195.15,3,1,1,Others
15613.0,610,1,433.71999999999997,1,1,2,Others
15614.0,438,4,3147.36,1,1,4,Others
15615.0,10,24,21334.27,4,1,4,Others
15616.0,438,1,317.11,1,1,1,Others
15617.0,396,3,828.5500000000001,1,1,2,Others
15618.0,33,0,747.031,3,1,2,Others
15619.0,11,0,336.40000000000003,4,1,1,Others
15620.0,50,1,1913.58,3,1,3,Others
15621.0,4,0,1158.77,4,1,3,Others
15622.0,3,8,7367.58,4,1,4,Others
15623.0,141,7,2437.05,2,1,4,Others
15624.0,117,0,588.13,2,1,2,Others
15625.0,100,5,3206.7,2,1,4,Others
15626.0,75,1,1067.52,3,1,3,Others
15627.0,457,2,566.9,1,1,2,Others
15628.0,5,9,5647.66,4,1,4,Others
15629.0,450,4,2240.9,1,1,3,Others
15630.0,45,1,1475.45,3,1,3,Others
15631.0,642,1,596.67,1,1,2,Others
15632.0,16,0,3147.31,4,1,4,Others
15633.0,509,13,4352.46,1,1,4,Others
15634.0,17,1,554.65,4,1,2,Others
15635.0,396,1,100.35,1,1,1,Others
15636.0,90,2,1444.58,3,1,3,Others
15637.0,53,4,797.59,3,1,2,Others
15638.0,301,6,2171.2,2,1,3,Others
15639.0,134,2,1065.08,2,1,3,Others
15640.0,4,15,23875.26,4,1,4,Others
15641.0,105,8,5345.55,2,1,4,Others
15642.0,730,1,105.78000000000002,1,1,1,Others
15643.0,179,0,647.4,2,1,2,Others
15644.0,166,0,813.0,2,1,2,Others
15645.0,19,2,1055.17,4,1,3,Others
15646.0,158,3,952.11,2,1,3,Others
15647.0,415,1,169.0,1,1,1,Others
15648.0,204,0,599.9,2,1,2,Others
15649.0,336,3,2170.35,2,1,3,Others
15650.0,522,2,553.88,1,1,2,Others
15651.0,37,2,1259.06,3,1,3,Others
15652.0,91,4,1420.34,3,1,3,Others
15653.0,93,0,877.4399999999999,3,1,2,Others
15654.0,9,0,922.53,4,1,3,Others
15655.0,233,0,511.32,2,1,2,Others
15656.0,45,0,748.5,3,1,2,Others
15657.0,23,0,30.0,4,1,1,Others
15658.0,190,4,2358.27,2,1,4,Others
15659.0,44,2,532.49,3,1,2,Others
15660.0,25,7,2764.14,3,1,4,Others
15661.0,317,6,1215.95,2,1,3,Others
15662.0,661,2,283.73,1,1,1,Others
15663.0,106,0,138.14,2,1,1,Others
15664.0,51,3,1226.23,3,1,3,Others
15665.0,168,3,4015.12,2,1,4,Others
15666.0,472,2,632.9399999999999,1,1,2,Others
15667.0,40,0,301.32,3,1,1,Others
15668.0,218,0,76.32000000000001,2,1,1,Others
15669.0,40,0,677.69,3,1,2,Others
15670.0,297,1,325.2,2,1,1,Others
15671.0,19,0,2635.4900000000002,4,1,4,Others
15672.0,725,1,45.300000000000004,1,1,1,Others
15673.0,88,5,6414.79,3,1,4,Others
15674.0,73,8,6245.650000000001,3,1,4,Others
15675.0,81,1,542.04,3,1,2,Others
15676.0,9,0,3324.09,4,1,4,Others
15677.0,49,2,1305.63,3,1,3,Others
15678.0,53,2,1893.89,3,1,3,Others
15679.0,24,0,781.28,4,1,2,Others
15680.0,9,8,4507.58,4,1,4,Others
15681.0,18,9,2509.9,4,1,4,Others
15682.0,599,2,318.24,1,1,1,Others
15683.0,117,1,524.54,2,1,2,Others
15684.0,547,3,173.95,1,1,1,Others
15685.0,450,1,55.980000000000004,1,1,1,Others
15686.0,420,1,90.0,1,1,1,Others
15687.0,9,0,2981.5,4,1,4,Others
15688.0,419,1,190.57,1,1,1,Others
15689.0,120,1,521.03,2,1,2,Others
15690.0,4,0,239.76,4,1,1,Others
15691.0,252,3,571.3,2,1,2,Others
15692.0,28,0,191.04,3,1,1,Others
15693.0,659,1,37.5,1,1,1,Others
15694.0,1,12,10755.01,4,1,4,Others
15695.0,267,2,1131.04,2,1,3,Others
15696.0,33,5,3814.57,3,1,4,Others
15697.0,690,1,246.75,1,1,1,Others
15698.0,624,1,46.2,1,1,1,Others
15699.0,18,0,309.65,4,1,1,Others
15700.0,172,0,664.03,2,1,2,Others
15701.0,2,0,1542.14,4,1,3,Others
15702.0,476,2,140.39000000000001,1,1,1,Others
15703.0,265,0,211.5,2,1,1,Others
15704.0,140,2,3817.96,2,1,4,Others
15705.0,201,0,143.1,2,1,1,Others
15706.0,60,0,1001.8100000000001,3,1,3,Others
15707.0,35,0,945.58,3,1,3,Others
15708.0,41,3,4344.2,3,1,4,Others
15709.0,284,1,327.85,2,1,1,Others
15710.0,417,1,898.87,1,1,3,Others
15711.0,557,2,420.25,1,1,2,Others
15712.0,9,7,3472.4100000000003,4,1,4,Others
15713.0,143,3,1000.84,2,1,3,Others
15714.0,12,3,784.8100000000001,4,1,2,Others
15715.0,556,5,658.02,1,1,2,Others
15716.0,146,8,3056.81,2,1,4,Others
15717.0,234,4,607.0,2,1,2,Others
15718.0,540,1,293.79,1,1,1,Others
15719.0,33,18,10221.41,3,1,4,Others
15720.0,24,1,741.92,4,1,2,Others
15721.0,12,0,507.08,4,1,2,Others
15722.0,36,6,5216.75,3,1,4,Others
15723.0,365,3,947.65,2,1,3,Others
15724.0,201,1,304.9,2,1,1,Others
15725.0,15,0,415.25,4,1,2,Others
15726.0,390,1,321.91,1,1,1,Others
15727.0,17,8,9445.51,4,1,4,Others
15728.0,49,2,409.80000000000007,3,1,2,Others
15729.0,198,2,169.55,2,1,1,Others
15730.0,66,2,1714.08,3,1,3,Others
15731.0,554,1,125.3,1,1,1,Others
15732.0,212,9,1682.07,2,1,3,Others
15733.0,283,0,162.3,2,1,1,Others
15734.0,115,2,2263.3,2,1,3,Others
15735.0,421,1,327.68,1,1,1,Others
15736.0,435,2,1815.72,1,1,3,Others
15737.0,15,0,1121.21,4,1,3,Others
15738.0,19,26,13349.32,4,1,4,Others
15739.0,66,0,449.12,3,1,2,Others
15740.0,49,0,154.88,3,1,1,Others
15741.0,458,2,208.62,1,1,1,Others
15742.0,619,1,156.87,1,1,1,Others
15743.0,16,0,784.46,4,1,2,Others
15744.0,78,0,34.8,3,1,1,Others
15745.0,9,0,1071.24,4,1,3,Others
15746.0,134,0,182.96,2,1,1,Others
15747.0,13,6,2562.61,4,1,4,Others
15748.0,40,2,614.7600000000001,3,1,2,Others
15749.0,235,0,21535.9,2,1,4,Others
15750.0,3,12,6782.941,4,1,4,Others
15751.0,461,11,1380.44,1,1,3,Others
15752.0,40,3,4199.09,3,1,4,Others
15753.0,305,0,79.2,2,1,1,Others
15754.0,51,6,3034.71,3,1,4,Others
15755.0,1,11,5947.75,4,1,4,Others
15756.0,61,0,532.96,3,1,2,Others
15757.0,66,4,2940.36,3,1,4,Others
15758.0,25,0,205.25,3,1,1,Others
15759.0,218,4,830.9300000000001,2,1,2,Others
15760.0,631,2,13916.34,1,1,4,Others
15761.0,443,1,143.05,1,1,1,Others
15762.0,65,0,583.75,3,1,2,Others
15763.0,32,0,1048.67,3,1,3,Others
15764.0,81,2,4468.58,3,1,4,Others
15765.0,667,1,370.63,1,1,2,Others
15766.0,64,2,831.06,3,1,2,Others
15768.0,116,31,15561.09,2,1,4,Others
15769.0,7,21,84275.32,4,1,4,Others
15770.0,613,1,321.45,1,1,1,Others
15771.0,604,3,1006.54,1,1,3,Others
15772.0,418,1,280.88,1,1,1,Others
15773.0,6,1,774.52,4,1,2,Others
15774.0,69,5,1329.94,3,1,3,Others
15775.0,245,1,150.5,2,1,1,Others
15776.0,133,0,241.62,2,1,1,Others
15777.0,241,3,1737.11,2,1,3,Others
15778.0,431,1,307.95,1,1,1,Others
15779.0,463,2,124.08000000000001,1,1,1,Others
15780.0,184,0,475.28000000000003,2,1,2,Others
15781.0,25,0,333.56,3,1,1,Others
15782.0,10,1,3993.3,4,1,4,Others
15783.0,11,0,246.3,4,1,1,Others
15784.0,468,2,848.3299999999999,1,1,2,Others
15785.0,30,11,5944.71,3,1,4,Others
15786.0,44,2,8416.82,3,1,4,Others
15787.0,26,0,948.05,3,1,3,Others
15788.0,509,1,221.82999999999998,1,1,1,Others
15789.0,358,5,1962.01,2,1,3,Others
15790.0,10,0,220.85,4,1,1,Others
15791.0,44,3,3600.09,3,1,4,Others
15792.0,400,2,933.84,1,1,3,Others
15793.0,9,5,2382.92,4,1,4,Others
15794.0,736,2,777.0,1,1,2,Others
15795.0,150,7,1979.8700000000001,2,1,3,Others
15796.0,1,9,5130.88,4,1,4,Others
15797.0,113,2,2821.08,2,1,4,Others
15798.0,493,3,1535.37,1,1,3,Others
15799.0,76,1,1424.29,3,1,3,Others
15800.0,107,5,1242.58,2,1,3,Others
15801.0,46,0,1042.19,3,1,3,Others
15802.0,143,0,-451.42,2,1,1,Others
15803.0,51,3,1929.66,3,1,3,Others
15804.0,1,0,3848.55,4,1,4,Others
15805.0,23,13,10112.92,4,1,4,Others
15806.0,46,0,784.58,3,1,2,Others
15807.0,50,2,1817.52,3,1,3,Others
15808.0,306,18,18399.73,2,1,4,Others
15809.0,36,2,1157.88,3,1,3,Others
15810.0,79,4,2752.4900000000002,3,1,4,Others
15811.0,17,2,3843.2200000000003,4,1,4,Others
15812.0,107,7,5201.47,2,1,4,Others
15813.0,208,0,1303.9099999999999,2,1,3,Others
15814.0,3,2,2531.84,4,1,4,Others
15815.0,64,0,2100.6,3,1,3,Others
15816.0,542,2,144.14999999999998,1,1,1,Others
15817.0,421,3,2766.4,1,1,4,Others
15818.0,588,1,340.5,1,1,1,Others
15819.0,49,6,3934.79,3,1,4,Others
15820.0,320,0,206.98,2,1,1,Others
15821.0,44,0,570.96,3,1,2,Others
15822.0,3,4,1840.06,4,1,3,Others
15823.0,337,3,3041.4100000000003,2,1,4,Others
15824.0,453,2,890.94,1,1,3,Others
15825.0,172,0,532.94,2,1,2,Others
15826.0,51,1,2593.33,3,1,4,Others
15827.0,73,16,3599.46,3,1,4,Others
15828.0,375,1,1108.82,2,1,3,Others
15829.0,99,0,636.14,2,1,2,Others
15830.0,29,0,547.7,3,1,2,Others
15831.0,58,0,747.76,3,1,2,Others
15832.0,254,0,836.79,2,1,2,Others
15833.0,738,1,80.4,1,1,1,Others
15834.0,70,3,3624.14,3,1,4,Others
15835.0,44,0,954.09,3,1,3,Others
15836.0,45,0,117.47,3,1,1,Others
15837.0,65,1,777.01,3,1,2,Others
15838.0,11,16,73870.68,4,1,4,Others
15839.0,25,0,1020.74,3,1,3,Others
15840.0,59,0,345.66,3,1,2,Others
15841.0,64,5,2727.45,3,1,4,Others
15842.0,393,2,548.8,1,1,2,Others
15843.0,304,0,118.95000000000002,2,1,1,Others
15844.0,46,0,130.73999999999998,3,1,1,Others
15845.0,18,3,4365.38,4,1,4,Others
15846.0,385,1,107.01,1,1,1,Others
15847.0,38,3,822.57,3,1,2,Others
15848.0,622,1,139.94,1,1,1,Others
15850.0,19,4,1058.72,4,1,3,Others
15851.0,527,1,109.73,1,1,1,Others
15852.0,187,1,257.26,2,1,1,Others
15853.0,52,0,110.8,3,1,1,Others
15854.0,4,9,5583.81,4,1,4,Others
15855.0,137,1,1052.72,2,1,3,Others
15856.0,4,26,34006.44,4,1,4,Others
15857.0,19,1,570.48,4,1,2,Others
15858.0,16,9,3960.37,4,1,4,Others
15859.0,432,1,438.46,1,1,2,Others
15860.0,41,10,2505.21,3,1,4,Others
15861.0,12,4,4236.79,4,1,4,Others
15862.0,8,10,2928.29,4,1,4,Others
15863.0,26,3,358.7,3,1,2,Others
15864.0,22,1,2014.22,4,1,3,Others
15865.0,41,2,2248.92,3,1,3,Others
15866.0,101,0,230.53,2,1,1,Others
15867.0,5,17,9049.1,4,1,4,Others
15868.0,583,1,94.53,1,1,1,Others
15869.0,277,1,323.65999999999997,2,1,1,Others
15870.0,33,3,862.61,3,1,2,Others
15871.0,437,1,33.099999999999994,1,1,1,Others
15872.0,15,2,795.68,4,1,2,Others
15873.0,500,4,313.91999999999996,1,1,1,Others
15874.0,63,14,11209.55,3,1,4,Others
15875.0,646,1,111.72,1,1,1,Others
15876.0,409,2,1449.1399999999999,1,1,3,Others
15877.0,2,0,440.78,4,1,2,Others
15878.0,562,2,330.77,1,1,1,Others
15879.0,404,4,1157.3,1,1,3,Others
15880.0,369,1,656.5600000000001,2,1,2,Others
15881.0,312,0,438.24,2,1,2,Others
15882.0,199,6,1474.98,2,1,3,Others
15883.0,2,0,396.48,4,1,2,Others
15884.0,432,2,249.70000000000002,1,1,1,Others
15885.0,93,12,1951.82,3,1,3,Others
15886.0,60,3,1052.8700000000001,3,1,3,Others
15887.0,407,3,1027.15,1,1,3,Others
15888.0,80,2,402.12,3,1,2,Others
15889.0,157,7,1806.28,2,1,3,Others
15890.0,395,5,535.65,1,1,2,Others
15891.0,227,0,524.52,2,1,2,Others
15892.0,669,1,128.2,1,1,1,Others
15893.0,482,1,305.28000000000003,1,1,1,Others
15894.0,253,1,420.29,2,1,2,Others
15895.0,150,0,179.17,2,1,1,Others
15897.0,194,0,222.05,2,1,1,Others
15898.0,1,22,5592.11,4,1,4,Others
15899.0,369,1,112.5,2,1,1,Others
15900.0,24,3,900.4,4,1,3,Others
15901.0,17,4,703.22,4,1,2,Others
